publication_year,is_bundle,is_subscription,is_audiobook,is_fae,is_romantasy,is_new_adult,is_coming_of_age,is_book_club,is_enemies_to_lovers,is_suspense,is_novels,is_fantasy_romance,is_chick_lit,is_fiction,is_nonfiction,is_fantasy,is_romance,is_young_adult,is_mystery,is_thriller,is_historical_fiction,is_science_fiction,is_horror,combination_fae_romantasy,combination_fiction_romantasy,combination_fiction_newadult,combination_audio_newadult,log_author_followers,log_num_pages,log_author_book_count,log_clean_price
-1.2629572112311782,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.29972480169060006,-1.0517924666704592,-0.4297497383418135,-1.0463413697672002
0.761277599531778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,-0.2164751298648752,1.2626886988180168,-1.6068214108235568,1.2298822835194756
0.0021895454956694597,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.08164903511225592,-0.20440839944860997,0.3427494307608572,-1.0463413697672002
1.5203656535678867,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.8533538604490577,0.10414852596486392,0.32794553562891626,1.073762208158831
1.773395004913256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.9600435264208456,0.2633364632609308,-1.6068214108235568,1.1292413753804238
1.5203656535678867,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0009727476141081292,0.518174634651526,-1.01103625542073,0.3921294854806919
0.5082482481864085,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.038885970894274,0.7464438655794652,0.6471217260258737,1.073762208158831
0.0021895454956694597,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4806705588102733,0.1955450576237162,-0.38712098708586634,1.0141667858849315
-0.25083980584970006,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8932201404180905,0.9536031377748824,0.6750654976168821,-1.0463413697672002
-0.25083980584970006,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1.6510333128955486,0.08314276409623228,0.3990321847481599,-1.0463413697672002
1.267336302222517,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.34236368065315065,0.41738107603553737,-0.8343222417208864,1.073762208158831
0.5082482481864085,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0119486980456993,0.5384310792823657,-0.11593892490220253,-1.0463413697672002
0.255218896841039,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8073435213307861,0.8665189231346219,0.07928034221405479,-1.0463413697672002
-1.0099278598858086,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.024796558702833094,1.610686908852499,0.7769046887951436,1.1292413753804238
1.0143069508771476,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.7266621962817763,-1.4230005623242363,-0.7602370420181113,-1.0463413697672002
-1.7690159139219173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5936406083571972,-3.70679187453778,-0.47513058331154445,1.2298822835194756
0.0021895454956694597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.464326626011377,-0.4615943416520585,0.6375547887026698,0.8798139902052219
0.255218896841039,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.14735747948577935,-0.47628906359074047,-0.5757532360440473,0.8031520890585316
-0.25083980584970006,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4949005951590313,0.6055264749576807,1.0101040084198145,-1.0463413697672002
-1.2629572112311782,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.2659573562454043,1.9058161238241462,1.8595179949119969,-1.0463413697672002
0.5082482481864085,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1.9396666649206142,0.7141241320461924,1.871279591291027,-1.0463413697672002
0.5082482481864085,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.5237582776333009,0.18563267628068547,0.47581665473786333,1.181136354646487
0.255218896841039,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4957857195559225,-3.70679187453778,0.35724806908476753,0.9497949973839119
1.5203656535678867,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.1967795816656617,0.6055264749576807,-1.4045351591340205,1.1292413753804238
-1.2629572112311782,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1317612863910844,1.7628047407670808,0.26540130619487573,1.073762208158831
-1.2629572112311782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.32570370788277897,-0.26835461968683844,-0.17456945751890032,0.6236386208265452
-1.0099278598858086,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18330458779233047,0.4769117711905663,0.5559375914679651,-1.0463413697672002
0.5082482481864085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.37833933867113745,-0.7481047097798574,-1.01103625542073,1.1292413753804238
-0.756898508540439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.22251759190388984,0.3375951608998251,0.07928034221405479,0.9497949973839119
-1.0099278598858086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.15127799279937815,1.3763471104653104,0.8301421411569604,1.138303333716291
0.5082482481864085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.8826629486480191,0.9909001342455198,-0.7602370420181113,1.181136354646487
-1.5159865625765476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9908622866528846,-3.70679187453778,0.8796310350825763,1.0141667858849315
-0.756898508540439,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0.6950732530249665,-0.7222658289831284,1.4831752655871246,-1.0463413697672002
-0.756898508540439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5443220942101247,0.25381832652285063,0.42556963777788753,-1.0463413697672002
-1.2629572112311782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9459790080912306,0.18563267628068547,-0.8343222417208864,0.516192582301542
-1.0099278598858086,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,-0.5934569715433573,0.28689785812573465,-0.7602370420181113,0.8798139902052219
-0.25083980584970006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.3269849255695005,0.4431537006747167,1.004410381795328,1.073762208158831
-0.5038691571950695,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.33649610987718526,0.8092707622667416,0.944784929951796,1.3193100928730526
-1.5159865625765476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.01026245532350914,0.3955967955910103,1.0853224219798738,-1.0463413697672002
1.0143069508771476,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.1343359307202954,0.2633364632609308,-0.8343222417208864,-1.0463413697672002
-0.5038691571950695,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.3743712035912,-2.161711029887606,-0.205826116492512,-1.0463413697672002
1.5203656535678867,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0.08397954574871468,0.6016532071993153,-0.7602370420181113,-1.0463413697672002
1.0143069508771476,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.952598503958207,1.431591276274046,1.0750571441024444,1.3193100928730526
-0.756898508540439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.3310472808503937,-1.7206498599362188,-0.4297497383418135,0.7183977413068842
-0.756898508540439,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1.046657787145861,0.43031695158361577,1.3872115161488183,-1.0463413697672002
-1.5159865625765476,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.7893523125709869,0.3375951608998251,0.807817756730278,-1.0463413697672002
-1.2629572112311782,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.515468387377242,0.6170928331685096,0.3990321847481599,-1.0463413697672002
0.5082482481864085,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2286436143216127,-1.2739968403273894,-0.63203599003135,-1.0463413697672002
1.0143069508771476,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.33450565353329476,0.001938455068201323,-1.1194287004274535,-1.0463413697672002
1.267336302222517,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1.036264767914283,0.3008772512883864,-0.23853708631805942,0.8798139902052219
0.5082482481864085,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.33099299417497474,0.16563019911829355,-0.6932188268886156,-1.0463413697672002
-1.2629572112311782,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6818906327895656,0.28689785812573465,-1.247629752414215,0.6236386208265452
0.761277599531778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7686732407054162,-0.16718047718048965,-0.4297497383418135,0.8798139902052219
1.0143069508771476,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8767032831975871,-0.7481047097798574,0.012262127084559087,0.516192582301542
1.5203656535678867,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.7067257702308184,0.5424531401801647,-1.8919278695301238,-1.0463413697672002
1.267336302222517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.16966444165068492,0.4346068068324283,-0.47513058331154445,0.8798139902052219
-1.0099278598858086,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.5321855909246748,0.3375951608998251,-1.1194287004274535,1.1292413753804238
1.267336302222517,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5600035869992075,1.0864804260518008,-0.5757532360440473,-1.0463413697672002
-1.0099278598858086,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.122150620945889,1.4221135278851549,0.6471217260258737,1.275839572423627
1.0143069508771476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.6613980670071747,0.18563267628068547,-0.5757532360440473,0.7183977413068842
-1.2629572112311782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.5054608931925195,0.6663109231372771,-0.38712098708586634,1.073762208158831
-1.5159865625765476,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.11061106266620177,0.14538599432904262,-0.3089116755827781,1.181136354646487
-1.5159865625765476,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2651740009862622,0.4087013283311974,0.4124260953566115,0.8031520890585316
0.255218896841039,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.3327077291519567,0.7249668078227364,-0.7602370420181113,1.1292413753804238
0.255218896841039,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.27087107486479406,0.39120573787576973,-0.4297497383418135,1.3997748541771236
0.255218896841039,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0.3792081654823532,0.7920538834915012,1.3027309564211234,-1.0463413697672002
0.5082482481864085,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.2484491604970909,-0.26835461968683844,-1.4045351591340205,-1.0463413697672002
-0.756898508540439,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6277354773529944,0.4087013283311974,0.3427494307608572,0.6236386208265452
-0.756898508540439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.3148383342982255,0.10414852596486392,-0.17456945751890032,-1.0463413697672002
0.761277599531778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.2008625148737109,0.3375951608998251,-1.01103625542073,0.516192582301542
0.0021895454956694597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.6192543959373606,0.10414852596486392,-1.4045351591340205,1.0141667858849315
-1.5159865625765476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7933125029902343,0.5424531401801647,0.32794553562891626,1.0141667858849315
-1.5159865625765476,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.8968362995711451,0.20047933971609894,0.4878367601950398,-1.0463413697672002
1.0143069508771476,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.19178706727813954,0.14538599432904262,-0.06182307261821604,1.0141667858849315
-1.2629572112311782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.5246421123530112,-0.07177034911288604,-1.247629752414215,1.275839572423627
-1.0099278598858086,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.9612359769851735,-1.4230005623242363,2.2950616366216314,-1.0463413697672002
0.255218896841039,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.8508345981760365,-0.05447049595658096,-0.5757532360440473,1.073762208158831
-0.5038691571950695,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.4090718276780831,0.7249668078227364,-1.247629752414215,0.516192582301542
0.5082482481864085,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7145169470107346,0.5424531401801647,1.5701628281354096,1.181136354646487
-1.5159865625765476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.5041824071185264,0.15047002724253083,-0.5236435450246265,0.8798139902052219
1.267336302222517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.06848260585810827,0.3375951608998251,0.03531858762760732,0.8798139902052219
-1.0099278598858086,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.198186739322678,0.49353907950056386,-0.9171424487379171,1.1292413753804238
0.5082482481864085,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.131025848204949,0.6209306070330645,-0.7602370420181113,0.3921294854806919
1.0143069508771476,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.33444156744028497,0.001938455068201323,-1.1194287004274535,-1.0463413697672002
-1.5159865625765476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7679007991545826,-0.16718047718048965,-1.6068214108235568,0.8798139902052219
0.761277599531778,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15223831209407324,-0.49111382900643796,-0.38712098708586634,0.8031520890585316
-0.25083980584970006,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,-0.7316119138893313,0.18563267628068547,0.14046317907132042,-1.0463413697672002
1.5203656535678867,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5067430796655182,-0.3760342544356244,-0.34692953132478316,1.073762208158831
-0.5038691571950695,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.437538855186376,0.20047933971609894,-0.34692953132478316,-1.0463413697672002
-1.2629572112311782,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.727900694591308,1.0864804260518008,-0.17456945751890032,-1.0463413697672002
-0.756898508540439,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.18662762807486016,-0.26835461968683844,-0.34692953132478316,0.8798139902052219
0.0021895454956694597,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02118491407522711,0.35565665725652806,-1.6068214108235568,-1.0463413697672002
-0.25083980584970006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.3016640273336675,0.02944625803285216,-1.6068214108235568,0.8485019523383028
0.5082482481864085,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7559946336917057,-0.07177034911288604,0.49965483748066236,-1.0463413697672002
0.0021895454956694597,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0.8267469247808469,-0.5829279049244804,0.7769046887951436,-1.0463413697672002
0.0021895454956694597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.36946011279757507,-0.1488722341913587,1.1980688068805576,0.8798139902052219
1.773395004913256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.262366382028287,0.3375951608998251,-1.8919278695301238,1.073762208158831
-0.25083980584970006,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.42855069967662357,-1.6747514392414802,-0.23853708631805942,-1.0463413697672002
-1.0099278598858086,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.6066659142382606,-0.26835461968683844,-1.8919278695301238,1.0141667858849315
0.255218896841039,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.4471732902514921,-0.22969472950727315,-0.1446432796352464,-1.0463413697672002
-1.2629572112311782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.210075587242881,0.48524605484502314,0.15972901562976988,1.1292413753804238
1.773395004913256,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.9425315578743297,0.7816381759933507,-1.4045351591340205,-1.0463413697672002
-1.2629572112311782,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.6814320200539992,0.2633364632609308,-0.63203599003135,-1.0463413697672002
-1.2629572112311782,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,-0.19162372865952138,-0.49111382900643796,-0.63203599003135,0.5343789079512979
0.761277599531778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.110291534869014,-0.13076192203003406,-1.8919278695301238,1.0141667858849315
1.267336302222517,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0440823017533358,0.36907612201613776,1.2152198777960883,-1.0463413697672002
-0.756898508540439,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.37833933867113745,0.4346068068324283,0.07928034221405479,-1.0463413697672002
-0.25083980584970006,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15144489752588997,0.7711573020182081,0.533962082784611,-1.0463413697672002
0.0021895454956694597,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.7800750745744394,-0.08340364280351516,1.4626221809872468,-1.0463413697672002
